scoring_fn,mask_cond,session,perturbed_condition,n_frames,real_mean,real_std,pert_mean,pert_std,auroc,exceeds_threshold_0.85
high_freq_mse,full_frame,D2,fake_70k,50,0.0013083817553706466,9.016917465760122e-05,0.001960487235337496,6.75537360594717e-05,1.0,True
high_freq_mse,full_frame,D2,fake_100k,50,0.0013083817553706466,9.016917465760122e-05,0.001729769012890756,5.959220307626514e-05,1.0,True
high_freq_mse,full_frame,D2,shuffled_E,50,0.0013083817553706466,9.016917465760122e-05,0.0015084121841937304,9.38091245106594e-05,0.9352,True
high_freq_mse,full_frame,D2,cross_session_E,50,0.0013083817553706466,9.016917465760122e-05,0.0015080338204279543,9.558319572758698e-05,0.9308,True
high_freq_mse,full_frame,V10,fake_5k,56,0.0015226568191012899,0.00012817664606810277,0.0031430703612776206,0.0003654276091243621,1.0,True
high_freq_mse,full_frame,V10,fake_25k,56,0.0015226568191012899,0.00012817664606810277,0.0027499181492852847,0.0005913162517983727,1.0,True
high_freq_mse,full_frame,V10,fake_70k,56,0.0015226568191012899,0.00012817664606810277,0.002659584487056626,0.0007555580723253893,1.0,True
high_freq_mse,full_frame,V10,fake_100k,56,0.0015226568191012899,0.00012817664606810277,0.0024318625094435576,0.0008092828745189184,1.0,True
high_freq_mse,full_frame,V10,shuffled_E,56,0.0015226568191012899,0.00012817664606810277,0.0017227632155741698,0.00013144580078445917,0.8632015306122449,True
high_freq_mse,full_frame,V10,cross_session_E,56,0.0015226568191012899,0.00012817664606810277,0.0017238141652861877,0.0001325779558372055,0.8641581632653061,True
vgg_distance,E2_seg,D2,fake_5k,50,0.0,0.0,58.163163375854495,3.4209110145136403,1.0,True
vgg_distance,E2_seg,D2,fake_25k,50,0.0,0.0,56.48233329772949,3.2123219896086384,1.0,True
vgg_distance,E2_seg,D2,fake_70k,50,0.0,0.0,55.14490234375,3.2438148779457014,1.0,True
vgg_distance,E2_seg,D2,fake_100k,50,0.0,0.0,55.11267158508301,3.2686268946209074,1.0,True
vgg_distance,E2_seg,D2,shuffled_E,50,0.0,0.0,38.474213485717776,2.5536079004834376,1.0,True
vgg_distance,E2_seg,D2,cross_session_E,50,0.0,0.0,38.44009811401367,2.5151415134506228,1.0,True
vgg_distance,E2_seg,V10,fake_5k,56,0.0,0.0,60.442972728184294,4.010189599401616,1.0,True
vgg_distance,E2_seg,V10,fake_25k,56,0.0,0.0,59.83490889413016,5.912432491983921,1.0,True
vgg_distance,E2_seg,V10,fake_70k,56,0.0,0.0,58.9402288709368,7.227197766991769,1.0,True
vgg_distance,E2_seg,V10,fake_100k,56,0.0,0.0,58.96086229596819,7.748620943077962,1.0,True
vgg_distance,E2_seg,V10,shuffled_E,56,0.0,0.0,36.27611589431763,3.18010340643495,1.0,True
vgg_distance,E2_seg,V10,cross_session_E,56,0.0,0.0,36.27738101141794,3.132545669895137,1.0,True
vgg_distance,E3_seg,D2,fake_5k,50,0.0,0.0,47.50402786254883,0.4715991374602292,1.0,True
vgg_distance,E3_seg,D2,fake_25k,50,0.0,0.0,45.48672981262207,0.4961317035306747,1.0,True
vgg_distance,E3_seg,D2,fake_70k,50,0.0,0.0,43.83123260498047,0.5236816073412984,1.0,True
