session,row,mode,sigma_target,achieved_delta_rms,achieved_delta_max,achieved_delta_p95,fraction_changed,fraction_clipped,score_baseline,score_perturbed,delta_score
V10,1146,B_phase_g_input,0.1,0.09775573760271072,0.5602051615715027,0.19209390878677368,0.9104961819118924,0.03483878241644965,0.003986387513577938,0.004229318926809356,0.00024293141323141788
V10,1146,B_phase_g_input,0.3,0.2573028802871704,1.0,0.4949890971183777,0.9629817538791232,0.18375947740342882,0.003986387513577938,0.005321898288093508,0.0013355107745155696
V10,1146,B_phase_g_input,0.5,0.35152193903923035,1.0,0.6539220809936523,0.9736641777886285,0.36205461290147567,0.003986387513577938,0.0063365707639604805,0.0023501832503825424
V10,1146,C_binder_resolution,0.1,0.0538845993578434,0.27827000617980957,0.10614117980003357,0.845076666937934,0.019192165798611112,0.003986387513577938,0.004068577574798837,8.219006122089922e-05
V10,1146,C_binder_resolution,0.3,0.15523335337638855,0.774080216884613,0.30399054288864136,0.9411777920193143,0.06991365220811632,0.003986387513577938,0.00450266565894708,0.0005162781453691423
V10,1146,C_binder_resolution,0.5,0.23937919735908508,1.0,0.4629840850830078,0.9602817959255643,0.15759785970052084,0.003986387513577938,0.005160562903620302,0.0011741753900423643
V10,1153,A_rendered,0.1,0.048320233821868896,0.2522144317626953,0.09512761980295181,0.8287862141927084,0.017175038655598957,0.0038516079541295765,0.003908683045301587,5.707509117201023e-05
V10,1153,A_rendered,0.3,0.14048261940479279,0.7443031668663025,0.275590717792511,0.9359279208713107,0.05864673190646701,0.0038516079541295765,0.004271654924377799,0.00042004697024822235
V10,1153,A_rendered,0.5,0.21972554922103882,1.0,0.4263951778411865,0.957763671875,0.1322606404622396,0.0038516079541295765,0.00481965719955042,0.0009680492454208437
V10,1153,B_phase_g_input,0.1,0.09762181341648102,0.5242027044296265,0.19186726212501526,0.9109365675184462,0.03453487820095486,0.0038516079541295765,0.004077514878008515,0.0002259069238789383
V10,1153,B_phase_g_input,0.3,0.25728747248649597,1.0,0.4954248368740082,0.9636832343207465,0.18319574991861978,0.0038516079541295765,0.005143636569846422,0.0012920286157168453
V10,1153,B_phase_g_input,0.5,0.35157322883605957,1.0,0.6542483568191528,0.9742228190104166,0.3620431688096788,0.0038516079541295765,0.006105567247141152,0.0022539592930115758
V10,1153,C_binder_resolution,0.1,0.05391310900449753,0.3138572573661804,0.10613419860601425,0.8455543518066406,0.018606397840711806,0.0038516079541295765,0.003933340788353235,8.17328342236582e-05
V10,1153,C_binder_resolution,0.3,0.15532706677913666,0.749455451965332,0.3044282793998718,0.9415054321289062,0.06941519843207465,0.0038516079541295765,0.004363367165206,0.0005117592110764234
V10,1153,C_binder_resolution,0.5,0.23938202857971191,1.0,0.4629722833633423,0.960739983452691,0.15723800659179688,0.0038516079541295765,0.004998592077754438,0.0011469841236248614
V10,1159,A_rendered,0.1,0.04828282445669174,0.2521970868110657,0.0950293019413948,0.8270721435546875,0.019517686631944444,0.004012366454117,0.004074075375683606,6.170892156660574e-05
V10,1159,A_rendered,0.3,0.14018681645393372,0.727450966835022,0.275086373090744,0.9337573581271701,0.06057696872287326,0.004012366454117,0.004428937693592161,0.0004165712394751612
V10,1159,A_rendered,0.5,0.21948879957199097,1.0,0.42651626467704773,0.9554820590549045,0.13432439168294272,0.004012366454117,0.00494921951321885,0.0009368530591018498
V10,1159,B_phase_g_input,0.1,0.09757962077856064,0.49937382340431213,0.19168326258659363,0.9088876512315538,0.03685887654622396,0.004012366454117,0.004245556425303221,0.00023318997118622082
V10,1159,B_phase_g_input,0.3,0.25702041387557983,1.0,0.4952208697795868,0.9614554511176215,0.18443806966145834,0.004012366454117,0.0053416708658915015,0.0013293044117745016
V10,1159,B_phase_g_input,0.5,0.3513706624507904,1.0,0.6546422839164734,0.9720357259114584,0.3630777994791667,0.004012366454117,0.0063265684875659645,0.0023142020334489645
V10,1159,C_binder_resolution,0.1,0.053792957216501236,0.29216864705085754,0.10587795078754425,0.8433443705240885,0.021172417534722224,0.004012366454117,0.004087170684942976,7.480423082597588e-05
V10,1159,C_binder_resolution,0.3,0.15510231256484985,0.8133218288421631,0.303836464881897,0.9394416809082031,0.07151412963867188,0.004012366454117,0.004516739875543863,0.0005043734214268628
V10,1159,C_binder_resolution,0.5,0.23915500938892365,1.0,0.4633374512195587,0.9588063557942709,0.15976460774739584,0.004012366454117,0.005137989902868867,0.0011256234487518673
V10,1165,A_rendered,0.1,0.04835538938641548,0.24815192818641663,0.09517022967338562,0.8285967508951823,0.016657511393229168,0.004040708218235522,0.004103058611508459,6.235039327293686e-05
V10,1165,A_rendered,0.3,0.1406221091747284,0.7770787477493286,0.27582496404647827,0.9360648261176215,0.056941986083984375,0.004040708218235522,0.00446215202100575,0.00042144380277022754
V10,1165,A_rendered,0.5,0.21993573009967804,1.0,0.42679738998413086,0.957726796468099,0.130340576171875,0.004040708218235522,0.004978049057535827,0.0009373408393003047
V10,1165,B_phase_g_input,0.1,0.09777068346738815,0.5032692551612854,0.19187331199645996,0.9116473727756076,0.03336546156141493,0.004040708218235522,0.00425944421440363,0.0002187359961681075
V10,1165,B_phase_g_input,0.3,0.2578221261501312,1.0,0.4959942102432251,0.9639820522732205,0.18183771769205728,0.004040708218235522,0.005356645403662696,0.0013159371854271741
V10,1165,B_phase_g_input,0.5,0.3515411615371704,1.0,0.6524583101272583,0.9743838840060763,0.3619041442871094,0.004040708218235522,0.006354018789716065,0.0023133105714805424
V10,1165,C_binder_resolution,0.1,0.05392834544181824,0.26029470562934875,0.1059703603386879,0.84581544664171,0.018068949381510418,0.004040708218235522,0.004118198063224554,7.74898449890319e-05
V10,1165,C_binder_resolution,0.3,0.15562300384044647,0.8485367298126221,0.3048110008239746,0.9418686760796441,0.0676773918999566,0.004040708218235522,0.004529194766655564,0.0004884865484200418
V10,1165,C_binder_resolution,0.5,0.2396780550479889,1.0,0.46368274092674255,0.9610790676540799,0.15564854939778647,0.004040708218235522,0.005119081772863865,0.001078373554628343
V10,1172,A_rendered,0.1,0.0484391488134861,0.27718013525009155,0.095278799533844,0.8297848171657987,0.015136294894748263,0.0037429697113111615,0.003798984212335199,5.6014501024037426e-05
V10,1172,A_rendered,0.3,0.14084601402282715,0.6796939373016357,0.27597177028656006,0.9372906155056424,0.054440816243489586,0.0037429697113111615,0.004174429993145168,0.0004314602818340065
V10,1172,A_rendered,0.5,0.2205466479063034,1.0,0.4275009036064148,0.9590098063151041,0.1279144287109375,0.0037429697113111615,0.004758632404264063,0.0010156626929529013
V10,1172,B_phase_g_input,0.1,0.09789492189884186,0.4682307243347168,0.1921931356191635,0.9125166998969184,0.03121397230360243,0.0037429697113111615,0.003977591771399602,0.0002346220600884406
V10,1172,B_phase_g_input,0.3,0.2582300901412964,1.0,0.4959867596626282,0.9652027553982205,0.17934799194335938,0.0037429697113111615,0.005109333770815283,0.0013663640595041214
V10,1172,B_phase_g_input,0.5,0.35146257281303406,1.0,0.6500169634819031,0.9757292005750868,0.3602121141221788,0.0037429697113111615,0.00611944783013314,0.0023764781188219787
V10,1172,C_binder_resolution,0.1,0.05394740030169487,0.2757965922355652,0.1060699000954628,0.8468191358778212,0.016351064046223957,0.0037429697113111615,0.003822838916676119,7.986920536495745e-05
V10,1172,C_binder_resolution,0.3,0.15591157972812653,0.7260793447494507,0.3054466247558594,0.9430516560872396,0.06486256917317708,0.0037429697113111615,0.004267755115870386,0.0005247854045592245
V10,1172,C_binder_resolution,0.5,0.24018731713294983,1.0,0.4636894464492798,0.9624307420518663,0.15309651692708334,0.0037429697113111615,0.004955424345098436,0.0012124546337872744
V10,1178,A_rendered,0.1,0.048358671367168427,0.2446274757385254,0.09516288340091705,0.8284568786621094,0.01749886406792535,0.0037667608121410012,0.0038250434736255556,5.828266148455441e-05
V10,1178,A_rendered,0.3,0.1406206488609314,0.6929523348808289,0.2760017216205597,0.9354510837131076,0.05722766452365451,0.0037667608121410012,0.0041642585827503355,0.0003974977706093343
V10,1178,A_rendered,0.5,0.21986469626426697,1.0,0.4268110990524292,0.9566976759168837,0.13041559855143228,0.0037667608121410012,0.0046745425497647375,0.0009077817376237363
V10,1178,B_phase_g_input,0.1,0.09777601063251495,0.5125696063041687,0.19210797548294067,0.9107869466145834,0.034197489420572914,0.0037667608121410012,0.0039812273404095325,0.0002144665282685313
V10,1178,B_phase_g_input,0.3,0.257922887802124,1.0,0.49542486667633057,0.9630750020345052,0.18137232462565103,0.0037667608121410012,0.005035512411268428,0.0012687515991274267
V10,1178,B_phase_g_input,0.5,0.3516603112220764,1.0,0.6509804129600525,0.9735488891601562,0.3607499864366319,0.0037667608121410012,0.0060679092537611725,0.0023011484416201712
V10,1178,C_binder_resolution,0.1,0.053852379322052,0.2705014646053314,0.10605315119028091,0.8443065219455295,0.01905059814453125,0.0037667608121410012,0.0038405261584557593,7.376534631475806e-05
V10,1178,C_binder_resolution,0.3,0.155519038438797,0.8450980186462402,0.3044893145561218,0.9409069485134549,0.0679181416829427,0.0037667608121410012,0.004253808257635683,0.00048704744549468194
V10,1178,C_binder_resolution,0.5,0.23990148305892944,1.0,0.4636872410774231,0.9605382283528646,0.1552581787109375,0.0037667608121410012,0.004846022342098877,0.001079261529957876
V10,1184,A_rendered,0.1,0.048323195427656174,0.2545982897281647,0.09515403211116791,0.8279974195692275,0.01757515801323785,0.0037878820556215944,0.0038478627277072517,5.998067208565737e-05
V10,1184,A_rendered,0.3,0.14066776633262634,0.748535692691803,0.276306688785553,0.935196770562066,0.05678346421983507,0.0037878820556215944,0.004198511177673936,0.00041062912205234135
V10,1184,A_rendered,0.5,0.2200981229543686,0.9823529124259949,0.4274509847164154,0.9565705193413628,0.12920676337348092,0.0037878820556215944,0.004722065909299999,0.0009341838536784048
V10,1184,B_phase_g_input,0.1,0.09778303653001785,0.49961036443710327,0.19213378429412842,0.9104576110839844,0.034000396728515625,0.0037878820556215944,0.004008559102658182,0.00022067704703658802
V10,1184,B_phase_g_input,0.3,0.25804978609085083,1.0,0.495604008436203,0.9628656175401475,0.18053902520073783,0.0037878820556215944,0.005096689925994724,0.0013088078703731298
V10,1184,B_phase_g_input,0.5,0.35129737854003906,1.0,0.6497507095336914,0.9733403523763021,0.36028756035698783,0.0037878820556215944,0.006095110042952001,0.002307227987330407
V10,1184,C_binder_resolution,0.1,0.05383065715432167,0.29428479075431824,0.10598129034042358,0.8442514207628038,0.01899422539605035,0.0037878820556215944,0.003860062686726451,7.218063110485656e-05
V10,1184,C_binder_resolution,0.3,0.1556999385356903,0.7843137383460999,0.3052287697792053,0.9409866333007812,0.0671505398220486,0.0037878820556215944,0.004280441103037447,0.0004925590474158525
V10,1184,C_binder_resolution,0.5,0.24010899662971497,1.0,0.46346068382263184,0.9602745903862847,0.15424601236979166,0.0037878820556215944,0.0048997089033946395,0.0011118268477730451
V10,1191,A_rendered,0.1,0.04835319519042969,0.25776004791259766,0.095145083963871,0.8282903035481771,0.017299228244357638,0.00395552291884087,0.00401661820942536,6.109529058449022e-05
V10,1191,A_rendered,0.3,0.1403847187757492,0.6718735098838806,0.2751692533493042,0.9355968899197049,0.058054606119791664,0.00395552291884087,0.004389407637063414,0.00043388471822254377
V10,1191,A_rendered,0.5,0.21955178678035736,0.9833333492279053,0.4259336590766907,0.9571664598253038,0.13120608859592015,0.00395552291884087,0.0049263113061897455,0.0009707883873488754
V10,1191,B_phase_g_input,0.1,0.09777666628360748,0.4973856210708618,0.19218923151493073,0.9111917283799913,0.03402582804361979,0.00395552291884087,0.004192184319254011,0.000236661400413141
V10,1191,B_phase_g_input,0.3,0.2576102912425995,1.0,0.495816171169281,0.9632920159233941,0.18293338351779515,0.00395552291884087,0.005232766480185091,0.001277243561344221
V10,1191,B_phase_g_input,0.5,0.3514600098133087,1.0,0.654030442237854,0.9739447699652778,0.3623788621690538,0.00395552291884087,0.006215741904452443,0.002260218985611573
V10,1191,C_binder_resolution,0.1,0.053873997181653976,0.2659127116203308,0.10604967176914215,0.8454712761773003,0.018632253011067707,0.00395552291884087,0.004034224228234962,7.870130939409154e-05
V10,1191,C_binder_resolution,0.3,0.15538112819194794,0.7951465249061584,0.30420535802841187,0.9414329528808594,0.06864208645290798,0.00395552291884087,0.004484000301454216,0.0005284773826133458
V10,1191,C_binder_resolution,0.5,0.2394741326570511,1.0,0.4627082347869873,0.9608612060546875,0.15712738037109375,0.00395552291884087,0.005076757667120546,0.0011212347482796757
V10,1197,A_rendered,0.1,0.048436373472213745,0.24563047289848328,0.09525635838508606,0.8292486402723525,0.015832265218098957,0.0036837888532318176,0.003739853308070451,5.606445483863354e-05
V10,1197,A_rendered,0.3,0.1406315714120865,0.7096633911132812,0.2756999731063843,0.9364827473958334,0.05560260348849826,0.0036837888532318176,0.004092714190483094,0.00040892533725127604
V10,1197,A_rendered,0.5,0.2200506031513214,1.0,0.42679738998413086,0.958168453640408,0.12935087415907118,0.0036837888532318176,0.004627208417514339,0.0009434195642825213
V10,1197,B_phase_g_input,0.1,0.09774801880121231,0.48564180731773376,0.19200533628463745,0.911842770046658,0.032141791449652776,0.0036837888532318176,0.0039041026844643056,0.00022031383123248798
V10,1197,B_phase_g_input,0.3,0.2577725648880005,1.0,0.49576738476753235,0.9641939798990885,0.18099890814887154,0.0036837888532318176,0.0049891609232872725,0.0013053720700554549
V10,1197,B_phase_g_input,0.5,0.35165026783943176,1.0,0.6527233123779297,0.97490480211046,0.36029476589626735,0.0036837888532318176,0.0059551827143877745,0.002271393861155957
V10,1197,C_binder_resolution,0.1,0.054008133709430695,0.2673109173774719,0.1062685027718544,0.8461638556586372,0.017167409261067707,0.0036837888532318176,0.003760343708563596,7.655485533177844e-05
V10,1197,C_binder_resolution,0.3,0.15564417839050293,0.8035620450973511,0.30461549758911133,0.9424175686306424,0.06625578138563368,0.0036837888532318176,0.004189928248524666,0.0005061393952928484
V10,1197,C_binder_resolution,0.5,0.239781454205513,1.0,0.46291691064834595,0.9614766438802084,0.15421930948893228,0.0036837888532318176,0.004792040796019137,0.0011082519427873193
V10,1203,A_rendered,0.1,0.048327695578336716,0.255393385887146,0.09506288170814514,0.8285200330946181,0.01740264892578125,0.003890581242740154,0.003949405811727047,5.882456898689305e-05
V10,1203,A_rendered,0.3,0.14043885469436646,0.7576446533203125,0.27532050013542175,0.9354324340820312,0.05834621853298611,0.003890581242740154,0.004293470352422446,0.0004028891096822919
V10,1203,A_rendered,0.5,0.21955524384975433,1.0,0.42595505714416504,0.9568934970431857,0.13267093234592015,0.003890581242740154,0.004867736028973013,0.0009771547862328592
V10,1203,B_phase_g_input,0.1,0.09761974215507507,0.4984970986843109,0.1915651559829712,0.9103351169162326,0.03446621365017361,0.003890581242740154,0.004107577330432832,0.00021699608769267832
V10,1203,B_phase_g_input,0.3,0.25713327527046204,1.0,0.4953443706035614,0.9630839029947916,0.184234619140625,0.003890581242740154,0.005211465025786311,0.0013208837830461567
V10,1203,B_phase_g_input,0.5,0.3510550558567047,1.0,0.6549019813537598,0.9738765292697482,0.3624487982855903,0.003890581242740154,0.006257794157136232,0.0023672129143960776
V10,1203,C_binder_resolution,0.1,0.053886253386735916,0.28962695598602295,0.10606957972049713,0.8446176317003038,0.018971761067708332,0.003890581242740154,0.003967648360412568,7.706711767241359e-05
V10,1203,C_binder_resolution,0.3,0.15525053441524506,0.8283829689025879,0.3040562570095062,0.9408857557508681,0.06947411431206597,0.003890581242740154,0.004398414824390784,0.0005078335816506296
V10,1203,C_binder_resolution,0.5,0.23939698934555054,1.0,0.4629974961280823,0.9605984157986112,0.15869945949978298,0.003890581242740154,0.005022136442130431,0.001131555199390277
V10,1210,A_rendered,0.1,0.04836531728506088,0.2648850083351135,0.09512345492839813,0.8298678927951388,0.015636867947048612,0.003595736261922866,0.0036600320250727235,6.429576314985735e-05
V10,1210,A_rendered,0.3,0.14051713049411774,0.678712010383606,0.27542710304260254,0.9368934631347656,0.057651519775390625,0.003595736261922866,0.0040112856950145215,0.0004155494330916553
V10,1210,A_rendered,0.5,0.2196333408355713,1.0,0.4261437654495239,0.958825429280599,0.1322504679361979,0.003595736261922866,0.004513255413621664,0.0009175191516987975
V10,1210,B_phase_g_input,0.1,0.09766580909490585,0.4799111783504486,0.19169892370700836,0.912261962890625,0.032971700032552086,0.003595736261922866,0.0038234102074056866,0.00022767394548282036
V10,1210,B_phase_g_input,0.3,0.2573661208152771,1.0,0.49547508358955383,0.9647157457139757,0.18274815877278647,0.003595736261922866,0.004886880744015798,0.0012911444820929321
V10,1210,B_phase_g_input,0.5,0.35144859552383423,1.0,0.6555554866790771,0.9753706190321181,0.362739986843533,0.003595736261922866,0.00593184104654938,0.002336104784626514
V10,1210,C_binder_resolution,0.1,0.0539112314581871,0.2808501720428467,0.10598233342170715,0.8465300665961372,0.017113155788845487,0.003595736261922866,0.003666692355182022,7.095609325915566e-05
V10,1210,C_binder_resolution,0.3,0.155268132686615,0.7816454172134399,0.3038270175457001,0.9427278306749132,0.06855985853407118,0.003595736261922866,0.004094436677405611,0.0004987004154827445
V10,1210,C_binder_resolution,0.5,0.23920448124408722,1.0,0.4624493420124054,0.9619865417480469,0.15767881605360243,0.003595736261922866,0.004704801423940808,0.0011090651620179414
V10,1216,A_rendered,0.1,0.04834982380270958,0.2602550983428955,0.09520408511161804,0.827797359890408,0.018335978190104168,0.0037721770000644027,0.003826302132802084,5.412513273768144e-05
V10,1216,A_rendered,0.3,0.14067701995372772,0.7129892110824585,0.27593129873275757,0.9347635904947916,0.05714246961805555,0.0037721770000644027,0.004177215276286006,0.00040503827622160324
V10,1216,A_rendered,0.5,0.2200319468975067,1.0,0.42699766159057617,0.9565802680121528,0.13006210327148438,0.0037721770000644027,0.0046941096778027715,0.0009219326777383688
V10,1216,B_phase_g_input,0.1,0.09776560217142105,0.4887164235115051,0.19215679168701172,0.9099727206759982,0.0343276129828559,0.0037721770000644027,0.00397436415660195,0.00020218715653754762
V10,1216,B_phase_g_input,0.3,0.2579877972602844,1.0,0.4954248368740082,0.9623870849609375,0.18102306789822048,0.0037721770000644027,0.005024628626415506,0.0012524516263511033
V10,1216,B_phase_g_input,0.5,0.35172438621520996,1.0,0.6509804129600525,0.9730139838324653,0.36081822713216144,0.0037721770000644027,0.00597371089970693,0.002201533899642527
V10,1216,C_binder_resolution,0.1,0.05385640636086464,0.27917858958244324,0.10601595789194107,0.8443484836154513,0.019510904947916668,0.0037721770000644027,0.0038458964321762324,7.371943211182969e-05
V10,1216,C_binder_resolution,0.3,0.15543407201766968,0.7849954962730408,0.30460917949676514,0.9401177300347222,0.0678604973687066,0.0037721770000644027,0.0042712277441751215,0.0004990507441107188
V10,1216,C_binder_resolution,0.5,0.23997728526592255,1.0,0.4636165499687195,0.9595057169596354,0.15517467922634548,0.0037721770000644027,0.004865049652289599,0.001092872652225196
V10,1222,A_rendered,0.1,0.04831363633275032,0.2737257778644562,0.09509605169296265,0.8283517625596788,0.0186356438530816,0.0035160613479092717,0.003570955654140562,5.48943062312901e-05
V10,1222,A_rendered,0.3,0.14029698073863983,0.7229349613189697,0.2751772999763489,0.9347059461805556,0.06024339463975695,0.0035160613479092717,0.003909574821591377,0.00039351347368210554
V10,1222,A_rendered,0.5,0.21938179433345795,1.0,0.4261437952518463,0.9565565321180556,0.13405651516384548,0.0035160613479092717,0.004409934009891004,0.000893872661981732
V10,1222,B_phase_g_input,0.1,0.09756307303905487,0.5127423405647278,0.19169819355010986,0.909706539577908,0.03594843546549479,0.0035160613479092717,0.0037351901293732224,0.0002191287814639507
V10,1222,B_phase_g_input,0.3,0.25730395317077637,1.0,0.49551889300346375,0.9623374938964844,0.18458853827582467,0.0035160613479092717,0.004761299706296995,0.0012452383583877232
V10,1222,B_phase_g_input,0.5,0.3512164354324341,1.0,0.6556199789047241,0.9727439880371094,0.3627052307128906,0.0035160613479092717,0.005772173474542797,0.002256112126633525
V10,1222,C_binder_resolution,0.1,0.053878482431173325,0.3124026358127594,0.10602167993783951,0.8447401258680556,0.020200093587239582,0.0035160613479092717,0.003588496125303209,7.243477739393711e-05
V10,1222,C_binder_resolution,0.3,0.15514303743839264,0.8124297261238098,0.3039388954639435,0.9403720431857638,0.0712034437391493,0.0035160613479092717,0.004001750721363351,0.0004856893734540794
V10,1222,C_binder_resolution,0.5,0.23917916417121887,1.0,0.4627450704574585,0.9597316318088107,0.15922588772243923,0.0035160613479092717,0.004592207469977438,0.0010761461220681664
V10,1229,A_rendered,0.1,0.0483936183154583,0.25881707668304443,0.09520699828863144,0.8282402886284722,0.017512851291232638,0.0037164867739193142,0.0037772006180603057,6.071384414099148e-05
V10,1229,A_rendered,0.3,0.14053913950920105,0.7098039388656616,0.2757207751274109,0.9352997673882378,0.058026631673177086,0.0037164867739193142,0.004142845666501671,0.0004263588925823565
V10,1229,A_rendered,0.5,0.21988841891288757,1.0,0.4265795052051544,0.9568646748860677,0.13135825263129342,0.0037164867739193142,0.004708836367353797,0.0009923495934344826
V10,1229,B_phase_g_input,0.1,0.0977996438741684,0.5424478054046631,0.19194531440734863,0.9104029337565104,0.03415552775065104,0.0037164867739193142,0.003946582356002181,0.0002300955820828672
V10,1229,B_phase_g_input,0.3,0.25761422514915466,1.0,0.49542486667633057,0.9629817538791232,0.1825739542643229,0.0037164867739193142,0.005057421547826379,0.001340934773907065
V10,1229,B_phase_g_input,0.5,0.3515215218067169,1.0,0.6535947918891907,0.9735255771213107,0.3617507086859809,0.0037164867739193142,0.006056731985881925,0.0023402452119626106
V10,1229,C_binder_resolution,0.1,0.053858302533626556,0.3048137426376343,0.10600943118333817,0.8448829650878906,0.019034067789713543,0.0037164867739193142,0.0037915801629424097,7.509338902309546e-05
V10,1229,C_binder_resolution,0.3,0.15542072057724,0.7429193258285522,0.30432114005088806,0.9408501519097222,0.06833733452690972,0.0037164867739193142,0.004237513057887554,0.0005210262839682399
V10,1229,C_binder_resolution,0.5,0.23962679505348206,1.0,0.4632238447666168,0.9600834316677518,0.15605799357096353,0.0037164867739193142,0.004900941281812265,0.001184454507892951
V10,1235,A_rendered,0.1,0.04839642718434334,0.2587566673755646,0.0951889306306839,0.8291859096950955,0.01607047186957465,0.0036131850734818726,0.003674521896755323,6.133682327345022e-05
V10,1235,A_rendered,0.3,0.14072537422180176,0.7594771385192871,0.27568379044532776,0.9363454182942709,0.055725945366753474,0.0036131850734818726,0.00404260657960549,0.00042942150612361755
V10,1235,A_rendered,0.5,0.22013242542743683,1.0,0.4267973303794861,0.9579086303710938,0.1288333468967014,0.0036131850734818726,0.004563128331210464,0.0009499432577285915
V10,1235,B_phase_g_input,0.1,0.09784872829914093,0.48034045100212097,0.19209958612918854,0.9116282992892795,0.03212610880533854,0.0036131850734818726,0.0038506874756421895,0.00023750240216031688
V10,1235,B_phase_g_input,0.3,0.2580490708351135,1.0,0.49586057662963867,0.9640854729546441,0.18047120836046007,0.0036131850734818726,0.004944622400216758,0.0013314373267348857
V10,1235,B_phase_g_input,0.5,0.35154101252555847,1.0,0.6518518924713135,0.9745945400661893,0.36052873399522567,0.0036131850734818726,0.0058997462969273325,0.00228656122344546
V10,1235,C_binder_resolution,0.1,0.053961001336574554,0.2887464463710785,0.1061735600233078,0.8459315829806857,0.017358144124348957,0.0036131850734818726,0.003690713515970856,7.752844248898327e-05
V10,1235,C_binder_resolution,0.3,0.15553738176822662,0.810630202293396,0.30428338050842285,0.9418712192111545,0.06617101033528645,0.0036131850734818726,0.004136204591486603,0.0005230195180047303
V10,1235,C_binder_resolution,0.5,0.2399243265390396,1.0,0.46339869499206543,0.961311764187283,0.15427737765842015,0.0036131850734818726,0.0047715299704577776,0.001158344896975905
V10,1241,A_rendered,0.1,0.04843036085367203,0.2638794183731079,0.0952606052160263,0.8300467597113715,0.014751858181423612,0.003655552922282368,0.003720096743199974,6.454382091760627e-05
V10,1241,A_rendered,0.3,0.14085201919078827,0.7274726033210754,0.27629905939102173,0.9371202256944444,0.053034464518229164,0.003655552922282368,0.004111394844949245,0.00045584192266687716
V10,1241,A_rendered,0.5,0.22050584852695465,1.0,0.42745089530944824,0.9589432610405816,0.12646314832899305,0.003655552922282368,0.004620429984061048,0.0009648770617786797
V10,1241,B_phase_g_input,0.1,0.09791988879442215,0.4634702801704407,0.1921183466911316,0.9124005635579427,0.030557420518663194,0.003655552922282368,0.00390135211055167,0.00024579918826930216
V10,1241,B_phase_g_input,0.3,0.2584743797779083,1.0,0.49568095803260803,0.965018802218967,0.17741521199544272,0.003655552922282368,0.004985688638407737,0.0013301357161253687
V10,1241,B_phase_g_input,0.5,0.35174381732940674,1.0,0.6496732234954834,0.9755672878689237,0.3596848381890191,0.003655552922282368,0.005903658113675192,0.0022481051913928237
V10,1241,C_binder_resolution,0.1,0.05395561456680298,0.31894564628601074,0.10607617348432541,0.8469234042697482,0.016065809461805556,0.003655552922282368,0.0037369328259956093,8.13799037132413e-05
V10,1241,C_binder_resolution,0.3,0.1560303270816803,0.804233729839325,0.3051777184009552,0.9428350660536025,0.06362109714084202,0.003655552922282368,0.004206030862405896,0.0005504779401235282
V10,1241,C_binder_resolution,0.5,0.24042671918869019,1.0,0.4638839662075043,0.9621615939670138,0.15164142184787327,0.003655552922282368,0.004797679465264082,0.0011421265429817137
V10,1248,A_rendered,0.1,0.04830794781446457,0.25037187337875366,0.09518636018037796,0.8280508253309462,0.018104129367404513,0.003984549513552338,0.004043986200122163,5.9436686569824815e-05
V10,1248,A_rendered,0.3,0.14037349820137024,0.7033403515815735,0.2753811776638031,0.9351200527615018,0.059361775716145836,0.003984549513552338,0.004403352306690067,0.0004188027931377285
V10,1248,A_rendered,0.5,0.21954114735126495,0.9901960492134094,0.42619848251342773,0.9565336439344618,0.13354322645399305,0.003984549513552338,0.004912201431579888,0.0009276519180275496
V10,1248,B_phase_g_input,0.1,0.097605399787426,0.49720439314842224,0.19181647896766663,0.9103359646267362,0.03527662489149305,0.003984549513552338,0.0042062548571266236,0.00022170534357428533
V10,1248,B_phase_g_input,0.3,0.2571750283241272,1.0,0.4954248070716858,0.9626456366644965,0.18404769897460938,0.003984549513552338,0.0052637359010986986,0.0012791863875463603
V10,1248,B_phase_g_input,0.5,0.35119733214378357,1.0,0.6548833847045898,0.9731267293294271,0.3626755608452691,0.003984549513552338,0.006252495432272553,0.002267945918720215
V10,1248,C_binder_resolution,0.1,0.05386293679475784,0.27844667434692383,0.10607738047838211,0.8441797892252604,0.019714779324001737,0.003984549513552338,0.004059402004349977,7.485249079763889e-05
V10,1248,C_binder_resolution,0.3,0.15524201095104218,0.8562092185020447,0.30408722162246704,0.9406424628363715,0.0705884297688802,0.003984549513552338,0.004492954659508541,0.0005084051459562028
V10,1248,C_binder_resolution,0.5,0.2392510324716568,1.0,0.4627451002597809,0.9597078959147135,0.15851593017578125,0.003984549513552338,0.005083586077671498,0.0010990365641191597
V10,1254,A_rendered,0.1,0.048328697681427,0.2733957767486572,0.09508992731571198,0.8287183973524306,0.01691648695203993,0.0037411885976325722,0.0038038209080696107,6.263231043703845e-05
V10,1254,A_rendered,0.3,0.14065304398536682,0.6952310800552368,0.2759549617767334,0.936014387342665,0.057143317328559026,0.0037411885976325722,0.004161948303226382,0.00042075970559380966
V10,1254,A_rendered,0.5,0.22002924978733063,0.9908496737480164,0.4269717335700989,0.9576530456542969,0.13033040364583334,0.0037411885976325722,0.004736997466534376,0.0009958088689018037
V10,1254,B_phase_g_input,0.1,0.0977148711681366,0.5117647647857666,0.1919887661933899,0.9115248786078559,0.03358756171332465,0.0037411885976325722,0.003980814025271684,0.00023962542763911188
V10,1254,B_phase_g_input,0.3,0.257966548204422,1.0,0.4960784316062927,0.9637442694769965,0.18154271443684897,0.0037411885976325722,0.005087038484634832,0.0013458498870022595
